id,type_2_tous,nb_type2
89a2b23fb8,['variante_ingredients'],1
89a5a9706d,['variante_ingredients'],1
89a7365948,['variante_ingredients'],1
89a7eaea1b,['variante_permutation'],1
89a9181c78,['variante_ingredients'],1
89a9c884b6,['variante_principale'],1
89ae20dd8b,['variante_principale'],1
89afd968ba,"['variante_ingredients', 'variante_permutation']",2
89b18acd91,['variante_ingredients'],1
89b4100b8e,['variante_ingredients'],1
89ba2b5fa1,"['variante_ingredients', 'variante_permutation']",2
89baa81d6f,['variante_ingredients'],1
89bc2f9e29,['variante_permutation'],1
89bc8c780d,['variante_principale'],1
89c2a6a0c5,['variante_ingredients'],1
89c39762d2,['variante_ingredients'],1
89c40f11fc,['variante_ingredients'],1
89c8120680,['variante_ingredients'],1
89cf820b89,['variante_ingredients'],1
89d126e78d,['variante_ingredients'],1
89d12ad137,['variante_ingredients'],1
89d3b233f0,['variante_ingredients'],1
89d5105b8c,['variante_ingredients'],1
89d9912cb3,['variante_ingredients'],1
89e72d6790,['variante_ingredients'],1
89eafea836,['variante_principale'],1
89ed131ff2,['variante_ingredients'],1
89ed6e10fb,['variante_ingredients'],1
89edbe2c03,['variante_ingredients'],1
89f15a9f77,['variante_ingredients'],1
89f1ff6e2e,['variante_ingredients'],1
89f3c119e9,['variante_ingredients'],1
89f4835ed3,['variante_ingredients'],1
89f4cdf71d,['variante_ingredients'],1
89f6a95139,['variante_ingredients'],1
89f7b364c3,['variante_ingredients'],1
89f8bc7775,['variante_ingredients'],1
89fbe37037,['variante_ingredients'],1
89fde02253,['variante_ingredients'],1
8a01f5328c,['variante_ingredients'],1
8a05199193,['variante_permutation'],1
8a06d2e11d,['variante_permutation'],1
8a0dbed84d,['variante_ingredients'],1
8a12a080dc,['variante_ingredients'],1
8a164ac95a,['variante_ingredients'],1
8a19298ec8,['variante_ingredients'],1
8a1b5283cb,['variante_ingredients'],1
8a1cdfd37c,['variante_principale'],1
8a20686008,['variante_ingredients'],1
8a219862da,['variante_permutation'],1
8a2488ae28,['variante_permutation'],1
8a24e5e5eb,['variante_ingredients'],1
8a2574e2f6,['variante_ingredients'],1
8a2b25a810,['variante_ingredients'],1
8a2b891a84,['variante_ingredients'],1
8a2bdd2d36,['variante_ingredients'],1
8a32cb995a,['variante_ingredients'],1
8a33d7c0d1,['variante_ingredients'],1
8a33f4b3ef,['variante_ingredients'],1
8a3474d91d,['variante_ingredients'],1
8a3495e511,['variante_ingredients'],1
8a3b3504a6,['variante_ingredients'],1
8a3dbd7273,['variante_ingredients'],1
8a3e6a1c5f,['variante_ingredients'],1
8a48a27984,['variante_ingredients'],1
8a495a87bf,['variante_ingredients'],1
8a49a5b8b2,['variante_ingredients'],1
8a4a29772e,['variante_principale'],1
8a4c160184,['variante_principale'],1
8a4dcb1929,['variante_ingredients'],1
8a4e41ba9f,['variante_ingredients'],1
8a51ae6d2d,['variante_ingredients'],1
8a51af32e9,['variante_ingredients'],1
8a53612090,['variante_ingredients'],1
8a5595a81d,['variante_ingredients'],1
8a5d0d0f52,"['variante_ingredients', 'variante_permutation']",2
8a5df407ae,['variante_ingredients'],1
8a60d71e15,['variante_ingredients'],1
8a61618cf8,['variante_ingredients'],1
8a6263140d,['variante_principale'],1
8a63aaa81d,['variante_ingredients'],1
8a63f17af5,['variante_permutation'],1
8a64ae2969,['variante_ingredients'],1
8a68ed5eb1,['variante_ingredients'],1
8a7256457e,['variante_ingredients'],1
8a73612134,['variante_ingredients'],1
8a7384cf46,['variante_principale'],1
8a744679c0,['variante_ingredients'],1
8a757bf8b6,['variante_ingredients'],1
8a75f48b29,['variante_ingredients'],1
8a784dcf38,"['variante_ingredients', 'variante_permutation']",2
8a7c3fb39b,['variante_ingredients'],1
8a7d5e78a1,['variante_ingredients'],1
8a84af5fac,['variante_ingredients'],1
8a88abd03a,['variante_ingredients'],1
8a893ecd2e,['variante_ingredients'],1
8a89f21043,['variante_ingredients'],1
8a8af733bf,['variante_ingredients'],1
8a8f65b2d4,['variante_principale'],1
8a93609b87,['variante_ingredients'],1
8a97c66c4d,['variante_ingredients'],1
8a98df0ae9,['variante_permutation'],1
8a99d16812,['variante_ingredients'],1
8a9b3e23ff,['variante_ingredients'],1
8a9b566836,['variante_permutation'],1
8aa0e476aa,['variante_principale'],1
8aa3c57202,"['variante_ingredients', 'variante_permutation']",2
8aa57bce89,['variante_permutation'],1
8aa611b0b7,['variante_ingredients'],1
8aa7d1cef8,['variante_ingredients'],1
8aa959e508,['variante_permutation'],1
8aa98b5456,['variante_ingredients'],1
8aaae54e5e,"['variante_ingredients', 'variante_permutation']",2
8aad5dc8cc,['variante_ingredients'],1
8aadf04533,['variante_ingredients'],1
8ab3775677,['variante_ingredients'],1
8ab3ae2df4,['variante_ingredients'],1
8ab5acc5cb,['variante_ingredients'],1
8ab864e83a,['variante_permutation'],1
8abaa3e6fa,['variante_permutation'],1
8abce82fa7,['variante_ingredients'],1
8abf9c7894,['variante_ingredients'],1
8ac08145ff,['variante_ingredients'],1
8ac312dd66,['variante_ingredients'],1
8ac36e58b1,['variante_ingredients'],1
8ac5e6af6b,['variante_ingredients'],1
8ac9924659,['variante_ingredients'],1
8acbadd0f1,['variante_ingredients'],1
8acee4035e,['variante_principale'],1
8acfcf727d,['variante_ingredients'],1
8acfd3fa88,['variante_permutation'],1
8acfefaa29,"['variante_ingredients', 'variante_permutation']",2
8ad1b228b3,['variante_ingredients'],1
8ad1f28c95,['variante_ingredients'],1
8ad20c7db9,['variante_principale'],1
8ad46b64ec,['variante_ingredients'],1
8ad5529181,['variante_ingredients'],1
8ad5837571,['variante_ingredients'],1
8ad78e38b2,['variante_ingredients'],1
8ad79267db,['variante_ingredients'],1
8ad8efa038,['variante_ingredients'],1
8ad951be3f,['variante_ingredients'],1
8ad957cc1c,['variante_ingredients'],1
8ada988758,['variante_ingredients'],1
8ae043ef6b,['variante_ingredients'],1
8ae3d93de4,['variante_ingredients'],1
8ae447facc,['variante_principale'],1
8ae61bbacf,['variante_ingredients'],1
8ae9c981e4,['variante_principale'],1
8aec0322b6,['variante_ingredients'],1
8aedf232d0,['variante_ingredients'],1
8aee5e1e39,['variante_principale'],1
8aeee4c34e,['variante_principale'],1
8aef18dbc3,['variante_ingredients'],1
8aef3c2a32,['variante_ingredients'],1
8aef3e0ad0,['variante_permutation'],1
8af2fb8d10,['variante_ingredients'],1
8af4a42e23,['variante_ingredients'],1
8af4cf56d9,['variante_ingredients'],1
8af6add57c,['variante_ingredients'],1
8af75fe011,['variante_permutation'],1
8af7ae15d6,['variante_ingredients'],1
8af7dcea37,['variante_ingredients'],1
8afcd734b4,['variante_ingredients'],1
8aff0d3fd4,['variante_ingredients'],1
8b00d3d378,['variante_principale'],1
8b01ae391b,['variante_permutation'],1
8b01d45116,['variante_permutation'],1
8b0360acab,['variante_ingredients'],1
8b04816c57,['variante_ingredients'],1
8b09c8c33f,['variante_ingredients'],1
8b09faf1fe,['variante_ingredients'],1
8b0b257129,['variante_ingredients'],1
8b0d56bd46,['variante_ingredients'],1
8b0f80eef4,['variante_ingredients'],1
8b11906f20,['variante_ingredients'],1
8b15588b20,['variante_ingredients'],1
8b16cfff37,['variante_ingredients'],1
8b194d9aba,['variante_ingredients'],1
8b1d59e3c1,['variante_ingredients'],1
8b1f5fbdda,['variante_ingredients'],1
8b2220abe8,['variante_principale'],1
8b27484b88,['variante_ingredients'],1
8b281f83ae,['variante_ingredients'],1
8b2a48f20e,['variante_ingredients'],1
8b2d4a54d8,['variante_permutation'],1
8b2ff9f340,['variante_ingredients'],1
8b3106ffba,['variante_principale'],1
8b318f8492,['variante_ingredients'],1
8b3200a4f5,['variante_permutation'],1
8b329ceabd,['variante_ingredients'],1
8b33c53e39,['variante_principale'],1
8b367c072d,['variante_ingredients'],1
8b36c66d37,['variante_ingredients'],1
8b39fecf8d,['variante_ingredients'],1
8b3c3487a4,['variante_ingredients'],1
8b3f6964f4,['variante_principale'],1
8b3f7fb785,['variante_ingredients'],1
8b403a8c38,['variante_permutation'],1
8b42cae813,['variante_ingredients'],1
8b44c3827e,['variante_permutation'],1
8b44d17d77,['variante_ingredients'],1
8b49f826fa,['variante_ingredients'],1
8b4a46508c,['variante_ingredients'],1
8b4b15c4d6,['variante_principale'],1
8b4cf51eb9,['variante_permutation'],1
8b5037dd1e,['variante_ingredients'],1
8b509ac585,['variante_ingredients'],1
8b50ea15a0,['variante_principale'],1
8b53bcd52f,['variante_principale'],1
8b541ead85,['variante_ingredients'],1
8b5443fcc2,['variante_ingredients'],1
8b54ef85db,['variante_ingredients'],1
8b56a2abb0,"['variante_ingredients', 'variante_permutation']",2
8b622e2594,['variante_ingredients'],1
8b625ee56d,['variante_ingredients'],1
8b64038563,['variante_ingredients'],1
8b64bcdd8c,['variante_ingredients'],1
8b6ae950ed,['variante_ingredients'],1
8b6b06379c,['variante_principale'],1
8b6b2ba902,['variante_principale'],1
8b6b72f8b5,['variante_ingredients'],1
8b6bcbb62d,['variante_permutation'],1
8b6c9eb968,['variante_ingredients'],1
8b6e010c75,['variante_ingredients'],1
8b719d73f2,['variante_ingredients'],1
8b7793ecad,['variante_principale'],1
8b7ce79528,['variante_ingredients'],1
8b7e8dba9f,['variante_ingredients'],1
8b82596451,['variante_ingredients'],1
8b8643cfc5,['variante_ingredients'],1
8b89143104,['variante_ingredients'],1
8b8c10d7f4,"['variante_ingredients', 'variante_permutation']",2
8b8ec0287c,['variante_ingredients'],1
8b8f16e7dd,['variante_ingredients'],1
8b91281e9c,['variante_ingredients'],1
8b930eabe4,['variante_ingredients'],1
8ba154c8b3,['variante_ingredients'],1
8ba247716c,['variante_ingredients'],1
8ba3006941,"['variante_ingredients', 'variante_permutation']",2
8ba75b451a,['variante_ingredients'],1
8bae599593,['variante_ingredients'],1
8baf602b00,['variante_ingredients'],1
8bb0bc79a4,['variante_ingredients'],1
8bb677c012,['variante_ingredients'],1
8bc096b6e3,['variante_ingredients'],1
8bc17b205c,['variante_ingredients'],1
8bc2aa7bea,['variante_ingredients'],1
8bc2e04762,['variante_ingredients'],1
8bc444afb7,['variante_ingredients'],1
8bc97563c7,['variante_ingredients'],1
8bca0afcaf,['variante_ingredients'],1
8bcabaa205,['variante_ingredients'],1
8bd4273db5,['variante_ingredients'],1
8bd74ca930,['variante_principale'],1
8bd8fac3f6,['variante_principale'],1
8bd93ac0fb,['variante_ingredients'],1
8bd952c025,['variante_ingredients'],1
8bdbf1958d,['variante_ingredients'],1
8bdcce96f7,['variante_ingredients'],1
8bdffd509e,['variante_principale'],1
8be2656b75,['variante_principale'],1
8be433e729,['variante_principale'],1
8be7609348,['variante_ingredients'],1
8be799b353,['variante_ingredients'],1
8be7b6d1db,['variante_ingredients'],1
8be9146153,['variante_principale'],1
8be97b800c,['variante_ingredients'],1
8bf01679dc,['variante_ingredients'],1
8bf4671239,['variante_ingredients'],1
8bf9040840,['variante_ingredients'],1
8bf918154f,['variante_ingredients'],1
8bfa208c0c,['variante_ingredients'],1
8bfb45815f,['variante_ingredients'],1
8c003bdb56,['variante_ingredients'],1
8c023f0fd2,['variante_ingredients'],1
8c0635b942,['variante_ingredients'],1
8c094ccfc5,['variante_ingredients'],1
8c0aeddff2,['variante_ingredients'],1
8c13fc4e66,['variante_ingredients'],1
8c147011f3,['variante_ingredients'],1
8c15e4a05a,['variante_ingredients'],1
8c1806ee37,['variante_principale'],1
8c1821ab42,['variante_ingredients'],1
8c1b0f6aff,['variante_principale'],1
8c1b9555d7,['variante_permutation'],1
8c1c219adc,['variante_ingredients'],1
8c1d128212,['variante_ingredients'],1
8c1df4ce23,['variante_ingredients'],1
8c2426e5dc,['variante_ingredients'],1
8c248ff725,['variante_ingredients'],1
8c2642de2b,['variante_ingredients'],1
8c26d3e1e6,['variante_ingredients'],1
8c28dd418d,['variante_ingredients'],1
8c295b6564,['variante_ingredients'],1
8c29785fa1,['variante_ingredients'],1
8c2abfe3bf,['variante_principale'],1
8c2d7772d3,['variante_ingredients'],1
8c2ec07217,['variante_ingredients'],1
8c329d34dd,['variante_ingredients'],1
8c330fa347,['variante_ingredients'],1
8c38314837,['variante_ingredients'],1
8c38d678fc,['variante_ingredients'],1
8c39c41529,['variante_ingredients'],1
8c3a23cf2c,['variante_ingredients'],1
8c3a354b41,['variante_principale'],1
8c3ab01f90,['variante_ingredients'],1
8c3acbcfef,['variante_ingredients'],1
8c3ad1c116,['variante_ingredients'],1
8c3de14cf6,['variante_ingredients'],1
8c40186c24,['variante_principale'],1
8c408cab97,['variante_principale'],1
8c42994a81,['variante_principale'],1
8c44b86a22,['variante_ingredients'],1
8c46c526d7,['variante_principale'],1
8c47069454,['variante_ingredients'],1
8c485b3b03,['variante_ingredients'],1
8c48814e94,['variante_ingredients'],1
8c4a3eac0d,['variante_ingredients'],1
8c4a6446d3,['variante_ingredients'],1
8c4c31e130,['variante_ingredients'],1
8c4e9edfc1,['variante_ingredients'],1
8c57ed1171,['variante_ingredients'],1
8c6484ce3b,['variante_ingredients'],1
8c660e275d,"['variante_ingredients', 'variante_permutation']",2
8c696579a5,['variante_ingredients'],1
8c6eb09fb8,['variante_principale'],1
8c71903553,['variante_ingredients'],1
8c725f80fe,['variante_ingredients'],1
8c740be1c5,['variante_ingredients'],1
8c79cc98b6,['variante_ingredients'],1
8c7a217655,['variante_ingredients'],1
8c7beecb44,['variante_ingredients'],1
8c7d3b1179,['variante_ingredients'],1
8c800f8759,['variante_ingredients'],1
8c8074783d,['variante_ingredients'],1
8c81765fea,['variante_ingredients'],1
8c8b802b4a,['variante_ingredients'],1
8c8bdeda20,['variante_ingredients'],1
8c8dae5fbc,['variante_ingredients'],1
8c95afe978,['variante_ingredients'],1
8c95f47ec0,['variante_ingredients'],1
8c976264a3,['variante_ingredients'],1
8c9797fde1,['variante_ingredients'],1
8c9cc65ec7,['variante_ingredients'],1
8c9d682169,['variante_ingredients'],1
8c9f711172,['variante_ingredients'],1
8ca0510d11,['variante_ingredients'],1
8ca45d1444,['variante_ingredients'],1
8ca54177f5,['variante_permutation'],1
8cab14d82f,['variante_ingredients'],1
8cada231ad,['variante_ingredients'],1
8cb05b38fd,['variante_principale'],1
8cb0928b51,"['variante_ingredients', 'variante_principale']",2
8cb1374399,['variante_ingredients'],1
8cb3c65b54,['variante_ingredients'],1
8cb54cfefd,['variante_principale'],1
8cb6bdf4ff,"['variante_ingredients', 'variante_permutation']",2
8cb9abba2a,['variante_ingredients'],1
8cbb5ba00e,['variante_ingredients'],1
8cbc1b5ab5,['variante_ingredients'],1
8cbc7fa4e4,['variante_ingredients'],1
8cbd1ead4b,['variante_ingredients'],1
8cbe1b89c3,['variante_ingredients'],1
8cc4d3e30a,['variante_ingredients'],1
8cca79de2c,['variante_permutation'],1
8ccbbc5a9a,['variante_ingredients'],1
8ccc45ebb8,['variante_permutation'],1
8ccd9ce7bd,['variante_ingredients'],1
8ccddc58f9,['variante_ingredients'],1
8cd1251776,['variante_ingredients'],1
8cd571b1b5,['variante_ingredients'],1
8cd5a89306,['variante_principale'],1
8cd70ebb22,['variante_ingredients'],1
8cd8b19727,['variante_ingredients'],1
8cdb815543,['variante_principale'],1
8cdd4f6d33,['variante_ingredients'],1
8cdd8d327b,['variante_ingredients'],1
8cddc45d98,['variante_ingredients'],1
8cde0fd4a4,['variante_permutation'],1
8cdfd947bc,"['variante_ingredients', 'variante_permutation']",2
8ce1c898e8,['variante_ingredients'],1
8ce5812044,['variante_ingredients'],1
8ce6994525,['variante_ingredients'],1
8cea142520,['variante_ingredients'],1
8cec16a529,['variante_permutation'],1
8ceca216fa,['variante_principale'],1
8cf4c3647d,['variante_ingredients'],1
8cfb95cddb,['variante_principale'],1
8cfdf09260,['variante_ingredients'],1
8cfee664a8,['variante_ingredients'],1
8d0002e83b,['variante_ingredients'],1
8d020749d7,['variante_ingredients'],1
8d02715750,['variante_principale'],1
8d02ad570d,['variante_ingredients'],1
8d07e125b5,['variante_ingredients'],1
8d084299e2,['variante_ingredients'],1
8d091c14fd,['variante_ingredients'],1
8d09a093b4,['variante_ingredients'],1
8d0a869485,"['variante_ingredients', 'variante_permutation']",2
8d0b42f49b,['variante_ingredients'],1
8d0e519685,['variante_ingredients'],1
8d0e92a241,['variante_ingredients'],1
8d12accecd,['variante_ingredients'],1
8d15ba762d,['variante_ingredients'],1
8d1807cd0a,['variante_ingredients'],1
8d1953547e,['variante_principale'],1
8d1987df24,"['variante_ingredients', 'variante_permutation']",2
8d19de4e95,['variante_principale'],1
8d1b8f16fa,['variante_ingredients'],1
8d1eeed051,['variante_ingredients'],1
8d2220e4e6,['variante_ingredients'],1
8d271fcd09,['variante_ingredients'],1
8d2919b842,['variante_permutation'],1
8d2d481208,['variante_ingredients'],1
8d3014c750,['variante_ingredients'],1
8d342a95da,['variante_permutation'],1
8d356a30f5,['variante_ingredients'],1
8d3888b27e,['variante_ingredients'],1
8d398a564c,['variante_ingredients'],1
8d3a40b5e6,['variante_ingredients'],1
8d3bbf711d,['variante_ingredients'],1
8d3bca0e24,['variante_ingredients'],1
8d3ff3fc4f,['variante_ingredients'],1
8d44931f81,['variante_ingredients'],1
8d47a2c35e,['variante_ingredients'],1
8d4db472ff,['variante_permutation'],1
8d53ca8c54,['variante_ingredients'],1
8d55f4b3d1,['variante_ingredients'],1
8d5ad8feef,['variante_ingredients'],1
8d5c1efbca,['variante_ingredients'],1
8d5f695e04,['variante_permutation'],1
